ID,question,category
886,"Extract key content based on the background information and the conversation:Harry Potter and the Philosopher's Stone is directed by Chris Columbus. Chris Columbus wrote Gremlins[Human]: I love the book Harry Potter and the Philosopher's Stone, do you know of any similar ? [Assistant]: There is one called Gremlins, directed by Chris Columbus who also directed Harry Potter and the Philosopher's Stone. [Human]: Was Gremlins based on a book like the Harry Potter series ? [Assistant]: I could not find any information regarding that. Sorry. [Human]: No problem, thank you for the recommendation though. Only provide the simplified text as the answer.",dialogue
887,"Extract key content based on the background information and the conversation:M. Night Shyamalan wrote Unbreakable. Unbreakable is starring Spencer Treat Clark[Human]: Could you recommend some films directed by M. Night Shyamalan? [Assistant]: Yes, M. Night Shyamalan wrote Unbreakable.  [Human]: Did he also direct that film? [Assistant]: Yes, he also directed Unbreakable.  [Human]: What genre of film is it? Only provide the simplified text as the answer.",dialogue
888,Extract key content based on the background information and the conversation:Arizona Cardinals : `~Team`: NFC WestNFC West : `~Division`: Arizona Cardinals. Arizona Cardinals : `~Drafted`: Larry Fitzgerald[Human]: Do you like the Arizona Cardinals? [Assistant]: I really like them out of all the NFC West. I like Larry Fitzgerald is one of my favorites. I'm sad that he's at the end of his career but happy that he had a good run.  [Human]: Fitzgerald's done pretty well for my fantasy team this year. What's your favorite team? Only provide the simplified text as the answer.,dialogue
889,Extract key content based on the background information and the conversation:Ato Essandoh starred in Saving Face[Human]: Could you suggest movies starring Ato Essandoh? [Assistant]: He starred in Saving Face and  Nights in Rodanthe. [Human]: What genre is Saving Face? [Assistant]: That is a romantic short film that also stars Joan Chen. [Human]: Thanks. I'll check it out Only provide the simplified text as the answer.,dialogue
890,Extract key content based on the background information and the conversation:Anthony Heald starred in The ClientThe Client is starring William H. MacyWilliam H. Macy starred in Door to Door. Door to Door is starring Kathy Baker[Human]: what movies do you have that  Anthony Heald plays in? [Assistant]: Anthony Heald starred in The Silence of the Lambs and The Client. Heard of either of these films? [Human]: Doesn't William H. Macy also stars in The Client? Only provide the simplified text as the answer.,dialogue
891,"Extract key content based on the background information and the conversation:Jonathan Mostow directed SurrogatesSurrogates is starring Taylor ColeTaylor Cole starred in The Violent Kind[Human]: Could you recommend a movie directed by Jonathan Mostow?  [Assistant]: Have you see Surrogates?  He directed that. [Human]: No I have not, who stars in it? Only provide the simplified text as the answer.",dialogue
892,"Extract key content based on the background information and the conversation:Ma Long : `Sport played`: Table tennisTable tennis : `Olympic game contested`: The London 2012 Summer OlympicsThe London 2012 Summer Olympics : `~Participation in Relay`: Wang Leehom[Human]: Do you know Ma Long? [Assistant]: I have heard the Ma Long is an athlete of sorts, and is known for table tennis it seems. [Human]: I like to call it ping pong! Wasn't he is the olympics in 2012? Only provide the simplified text as the answer.",dialogue
893,"Extract key content based on the background information and the conversation:Jerry Spinelli wrote Love, Stargirl[Human]: I really enjoyed Wringer by Jerry Spinelli.  Could you recommend other books by this author? [Assistant]: Sure some of his books are Maniac Magee and Stargirl , Milkweed [Human]: What type of book is Maniac Magee?  It's such a funny sounding title! [Assistant]: Its about the story of an orphan boy looking for a home in the fictional Pennsylvania town of Two Mills [Human]: I would like to hear that book.  Do you have it? Only provide the simplified text as the answer.",dialogue
894,"Extract key content based on the background information and the conversation:Yuvraj Singh : `Film appeared in`: Slumdog Millionaire. Slumdog Millionaire is written by Simon BeaufoySlumdog Millionaire : `~Film appeared in`: Yuvraj Singh[Human]: Are you a fan of cricket? Do you know Yuvraj Singh? [Assistant]: I'm not really knowledgeable about cricket, but was he in the movie Slumdog Millionaire? [Human]: I guess so! I never saw that movie though, was it good? Only provide the simplified text as the answer.",dialogue
895,"Extract key content based on the background information and the conversation:Justin Timberlake starred in The Social NetworkThe Social Network is written by Holden ScottHolden Scott wrote The Social Network. The Social Network is written by Aaron Sorkin[Human]: I like Justin Timberlake, most especially in movies.   [Assistant]: Me too! Did you see Friends with Benefits or The Social Network? [Human]: No, I haven't seen The Social Network, I heard it's was written byH olden Scott Only provide the simplified text as the answer.",dialogue
896,"Extract key content based on the background information and the conversation:Jennifer Weiner wrote In Her Shoes. In Her Shoes is written by Susannah Grant[Human]: Could you recommend books by Jennifer Weiner? [Assistant]: Sure thing. Jennifer Warner wrote classics like Then Came You, The Next Best Thing and In Her Shoes. Any of those familiar to you? [Human]: No I have not heard about these books, what genre is Then Came You? [Assistant]: Then Came You is a romantic comedy. Are you into romantic comedies? [Human]: Yes I am, could you recommend other similar books? Only provide the simplified text as the answer.",dialogue
897,Extract key content based on the background information and the conversation:Fernando Meirelles directed The Constant GardenerThe Constant Gardener is starring Ralph FiennesRalph Fiennes starred in Wrath of the Titans[Human]: Could you tell me about any movies directed by Fernando Meirelles? [Assistant]: He Directed the Constant Gardener [Human]: Seems like I have heard of that movie. Do you know who stars in it? [Assistant]: It is starring Ralph Fiennes [Human]: Cool. Could you tell me what other movies he starred in? Only provide the simplified text as the answer.,dialogue
898,"Extract key content based on the background information and the conversation:Mahendra Singh Dhoni : `Team`: India national cricket team[Human]: Do you like Mahendra Singh Dhoni? [Assistant]: He's on the India national cricket team right? [Human]: I think so. Do you follow cricket? [Assistant]: Not really but I've heard they have a lot of good players like Kapil Dev and Sunil Gavaskar. [Human]: I don't follow it either, but it seems like a really challenging game to play. From what I've read it seems like it has similarities to lacrosse, baseball and soccer. Only provide the simplified text as the answer.",dialogue
899,"Extract key content based on the background information and the conversation:Chicago Bulls : `~Team`: National Basketball AssociationNational Basketball Association : `Team`: Sacramento Kings[Human]: Do you like the Chicago Bulls? [Assistant]: Yes, they are owned by Jerry Reinsdorf. Do you like basketball? [Human]: Yes, I'm more of a Sacramento Kings fan. I know they aren't that good but it's my home team. Do you like them? Only provide the simplified text as the answer.",dialogue
900,"Extract key content based on the background information and the conversation:Arsenal is a/an Sports TeamSports Team has example: Arsenal[Human]: What can you tell me about Arsenal? [Assistant]: Arsenal is a sports team. [Human]: Ok, what kind of sports team is it? I don't think Ihave heard of it. I like American Football. Only provide the simplified text as the answer.",dialogue
